USWTDB_ID,Longitude,Latitude,Plant_Code
Adair,-94.71179200000,41.44129200000,56810
Adair,-94.73029300000,41.44239400000,56810
Adair,-94.65139000000,41.42149400000,56810
Adair,-94.63098900000,41.48119400000,56810
Adair,-94.61579100000,41.45269400000,56810
Adair,-94.64789600000,41.46539300000,56810
Adair,-94.67699400000,41.47329300000,56810
Adair,-94.61859100000,41.46679300000,56810
Adair,-94.65589100000,41.42139400000,56810
Adair,-94.69269600000,41.43499400000,56810
Adair,-94.67039500000,41.43499400000,56810
Adair,-94.68869000000,41.49929400000,56810
Adair,-94.69899000000,41.45779400000,56810
Adair,-94.67059300000,41.42399200000,56810
Adair,-94.67678800000,41.45239300000,56810
Adair,-94.62209300000,41.44199400000,56810
Adair,-94.69279500000,41.49929400000,56810
Adair,-94.68869000000,41.48659100000,56810
Adair,-94.71659100000,41.46979100000,56810
Adair,-94.65528900000,41.46629300000,56810
New Mexico Wind Energy Center (Taiban),-104.07429000000,34.71259300000,56097
Adair,-94.68769100000,41.44509100000,56810
New Mexico Wind Energy Center (Taiban),-104.06489000000,34.71849400000,56097
Adair,-94.69509100000,41.45789300000,56810
Adair,-94.68179300000,41.47159200000,56810
New Mexico Wind Energy Center (Taiban),-104.08363000000,34.54163400000,56097
New Mexico Wind Energy Center (Taiban),-104.08842000000,34.53456500000,56097
New Mexico Wind Energy Center (Taiban),-104.08479000000,34.55059400000,56097
New Mexico Wind Energy Center (Taiban),-104.04969000000,34.63129400000,56097
Allegheny Ridge,-78.61579900000,40.34079400000,56451
New Mexico Wind Energy Center (Taiban),-104.08119000000,34.54699300000,56097
Allegheny Ridge,-78.57619500000,40.37539300000,56451
New Mexico Wind Energy Center (Taiban),-104.05009000000,34.68499400000,56097
New Mexico Wind Energy Center (Taiban),-104.04399000000,34.63739400000,56097
New Mexico Wind Energy Center (Taiban),-104.04779000000,34.62179600000,56097
New Mexico Wind Energy Center (Taiban),-104.05699000000,34.70909500000,56097
New Mexico Wind Energy Center (Taiban),-104.05179000000,34.68569600000,56097
New Mexico Wind Energy Center (Taiban),-104.03909000000,34.60719300000,56097
New Mexico Wind Energy Center (Taiban),-104.09169000000,34.72029500000,56097
New Mexico Wind Energy Center (Taiban),-104.04089000000,34.63979300000,56097
New Mexico Wind Energy Center (Taiban),-104.08649000000,34.55779300000,56097
New Mexico Wind Energy Center (Taiban),-104.04209000000,34.67489200000,56097
New Mexico Wind Energy Center (Taiban),-104.04069000000,34.64259300000,56097
New Mexico Wind Energy Center (Taiban),-104.08329000000,34.71629300000,56097
New Mexico Wind Energy Center (Taiban),-104.04799000000,34.68419300000,56097
New Mexico Wind Energy Center (Taiban),-104.05939000000,34.71129200000,56097
New Mexico Wind Energy Center (Taiban),-104.04099000000,34.64719400000,56097
Allegheny Ridge,-78.52820600000,40.43716400000,56451
New Mexico Wind Energy Center (Taiban),-104.04549000000,34.68169400000,56097
Allegheny Ridge,-78.55249800000,40.39229200000,56451
New Mexico Wind Energy Center (Taiban),-104.03629000000,34.59299500000,56097
Allegheny Ridge,-78.57997100000,40.39304700000,56451
New Mexico Wind Energy Center (Taiban),-104.08829000000,34.52919400000,56097
Allegheny Ridge,-78.57280000000,40.39749100000,56451
New Mexico Wind Energy Center (Taiban),-104.04019000000,34.66789200000,56097
Allegheny Ridge,-78.62120100000,40.38159200000,56451
New Mexico Wind Energy Center (Taiban),-104.08089000000,34.55819300000,56097
Allegheny Ridge,-78.54639400000,40.39719000000,56451
New Mexico Wind Energy Center (Taiban),-104.03949000000,34.65539600000,56097
Allegheny Ridge,-78.54209900000,40.44829200000,56451
New Mexico Wind Energy Center (Taiban),-104.03929000000,34.66639300000,56097
Allegheny Ridge,-78.61639400000,40.38249200000,56451
New Mexico Wind Energy Center (Taiban),-104.05339000000,34.58619300000,56097
Allegheny Ridge,-78.61609600000,40.33819200000,56451
New Mexico Wind Energy Center (Taiban),-104.04012000000,34.59141900000,56097
Allegheny Ridge,-78.59288000000,40.35657100000,56451
New Mexico Wind Energy Center (Taiban),-104.04829000000,34.62929500000,56097
Allegheny Ridge,-78.56979400000,40.39949000000,56451
New Mexico Wind Energy Center (Taiban),-104.03919000000,34.65119600000,56097
Allegheny Ridge,-78.60289800000,40.37059000000,56451
New Mexico Wind Energy Center (Taiban),-104.04019000000,34.60859300000,56097
Allegheny Ridge,-78.56399500000,40.37779200000,56451
New Mexico Wind Energy Center (Taiban),-104.08359000000,34.56049300000,56097
Allegheny Ridge,-78.58729600000,40.38929400000,56451
New Mexico Wind Energy Center (Taiban),-104.05829000000,34.70999500000,56097
Allegheny Ridge,-78.54719500000,40.39519100000,56451
New Mexico Wind Energy Center (Taiban),-104.05729000000,34.58669300000,56097
Allegheny Ridge,-78.61679800000,40.34709200000,56451
New Mexico Wind Energy Center (Taiban),-104.04718000000,34.62730400000,56097
Allegheny Ridge,-78.56800100000,40.40529300000,56451
New Mexico Wind Energy Center (Taiban),-104.07159000000,34.57129300000,56097
Allegheny Ridge,-78.63359100000,40.37326400000,56451
New Mexico Wind Energy Center (Taiban),-104.03889000000,34.67309600000,56097
Allegheny Ridge,-78.58120000000,40.37569000000,56451
New Mexico Wind Energy Center (Taiban),-104.04379000000,34.64999400000,56097
Allegheny Ridge,-78.56800100000,40.40179100000,56451
New Mexico Wind Energy Center (Taiban),-104.04319000000,34.61439500000,56097
Allegheny Ridge,-78.58419800000,40.39089200000,56451
New Mexico Wind Energy Center (Taiban),-104.03649000000,34.59889200000,56097
Allegheny Ridge,-78.57090000000,40.37529400000,56451
New Mexico Wind Energy Center (Taiban),-104.09669000000,34.72639500000,56097
Allegheny Ridge,-78.55509900000,40.38809200000,56451
New Mexico Wind Energy Center (Taiban),-104.06729000000,34.58599500000,56097
Allegheny Ridge,-78.58739500000,40.39449300000,56451
New Mexico Wind Energy Center (Taiban),-104.07929000000,34.57109500000,56097
Allegheny Ridge,-78.62729600000,40.37279100000,56451
New Mexico Wind Energy Center (Taiban),-104.04689000000,34.67769200000,56097
Allegheny Ridge,-78.63139300000,40.37509200000,56451
New Mexico Wind Energy Center (Taiban),-104.03699000000,34.60259200000,56097
Allegheny Ridge,-78.60129500000,40.35479400000,56451
New Mexico Wind Energy Center (Taiban),-104.08209000000,34.55949400000,56097
Allegheny Ridge,-78.60039500000,40.37489300000,56451
New Mexico Wind Energy Center (Taiban),-104.03849000000,34.65409500000,56097
Allegheny Ridge,-78.58569300000,40.39619100000,56451
New Mexico Wind Energy Center (Taiban),-104.05529000000,34.70829400000,56097
Allegheny Ridge,-78.55819700000,40.41399400000,56451
New Mexico Wind Energy Center (Taiban),-104.08212000000,34.53878000000,56097
Allegheny Ridge,-78.53289800000,40.44069300000,56451
New Mexico Wind Energy Center (Taiban),-104.04479000000,34.61729400000,56097
Allegheny Ridge,-78.54909500000,40.39349400000,56451
New Mexico Wind Energy Center (Taiban),-104.03689000000,34.67039500000,56097
New Mexico Wind Energy Center (Taiban),-104.06849000000,34.71969200000,56097
New Mexico Wind Energy Center (Taiban),-104.03559000000,34.59579500000,56097
New Mexico Wind Energy Center (Taiban),-104.07439000000,34.57029300000,56097
New Mexico Wind Energy Center (Taiban),-104.03609000000,34.60119200000,56097
New Mexico Wind Energy Center (Taiban),-104.05329000000,34.69859300000,56097
New Mexico Wind Energy Center (Taiban),-104.06669000000,34.71909300000,56097
New Mexico Wind Energy Center (Taiban),-104.06089000000,34.71449300000,56097
New Mexico Wind Energy Center (Taiban),-104.04869000000,34.69049500000,56097
Allegheny Ridge,-78.56424700000,40.37547300000,56451
New Mexico Wind Energy Center (Taiban),-104.09639000000,34.72199200000,56097
Allegheny Ridge,-78.59279600000,40.36029100000,56451
New Mexico Wind Energy Center (Taiban),-104.08289000000,34.56619300000,56097
Allegheny Ridge,-78.57949800000,40.38499100000,56451
New Mexico Wind Energy Center (Taiban),-104.09529000000,34.72509400000,56097
Allegheny Ridge,-78.62319900000,40.37959300000,56451
New Mexico Wind Energy Center (Taiban),-104.06809000000,34.57599300000,56097
Allegheny Ridge,-78.59600100000,40.35469100000,56451
New Mexico Wind Energy Center (Taiban),-104.03876000000,34.60531200000,56097
Allegheny Ridge,-78.55469500000,40.39049100000,56451
New Mexico Wind Energy Center (Taiban),-104.05369000000,34.70719500000,56097
Allegheny Ridge,-78.62279500000,40.37659100000,56451
New Mexico Wind Energy Center (Taiban),-104.04129000000,34.61389500000,56097
Allegheny Ridge,-78.56520100000,40.40659300000,56451
New Mexico Wind Energy Center (Taiban),-104.06549000000,34.57849500000,56097
Alexander,-99.49536900000,38.44183300000,58666
New Mexico Wind Energy Center (Taiban),-104.07149000000,34.70879400000,56097
Alexander,-99.55925000000,38.40461000000,58666
New Mexico Wind Energy Center (Taiban),-104.05449000000,34.69259300000,56097
Alexander,-99.52127100000,38.42026100000,58666
New Mexico Wind Energy Center (Taiban),-104.04339000000,34.67609400000,56097
Alexander,-99.50791900000,38.42691000000,58666
New Mexico Wind Energy Center (Taiban),-104.08319000000,34.54749300000,56097
Alexander,-99.54128300000,38.41523000000,58666
New Mexico Wind Energy Center (Taiban),-104.04419000000,34.68049200000,56097
Alexander,-99.56879400000,38.41526800000,58666
New Mexico Wind Energy Center (Taiban),-104.05139000000,34.69559500000,56097
Alexander,-99.54589100000,38.41421500000,58666
New Mexico Wind Energy Center (Taiban),-104.08119000000,34.54399500000,56097
Alexander,-99.54279300000,38.43500100000,58666
New Mexico Wind Energy Center (Taiban),-104.05279000000,34.70249600000,56097
Alexander,-99.53707900000,38.42960000000,58666
New Mexico Wind Energy Center (Taiban),-104.05239000000,34.70529600000,56097
Alexander,-99.53222700000,38.45307200000,58666
New Mexico Wind Energy Center (Taiban),-104.04749000000,34.62449300000,56097
Alexander,-99.54166400000,38.45370500000,58666
New Mexico Wind Energy Center (Taiban),-104.07359000000,34.70979300000,56097
Alexander,-99.50290700000,38.43072900000,58666
New Mexico Wind Energy Center (Taiban),-104.03839000000,34.66219300000,56097
Alexander,-99.56350700000,38.40411800000,58666
New Mexico Wind Energy Center (Taiban),-104.08559000000,34.55439400000,56097
Alexander,-99.53226500000,38.42676900000,58666
New Mexico Wind Energy Center (Taiban),-104.09069000000,34.71819300000,56097
Alexander,-99.56427800000,38.41289100000,58666
New Mexico Wind Energy Center (Taiban),-104.08789000000,34.55219300000,56097
Alexander,-99.53695700000,38.45303000000,58666
New Mexico Wind Energy Center (Taiban),-104.06599000000,34.58459500000,56097
Ainsworth Wind Project (NPPD),-99.94119300000,42.46929200000,56162
New Mexico Wind Energy Center (Taiban),-104.03709000000,34.60449600000,56097
Ainsworth Wind Project (NPPD),-99.91309400000,42.45519300000,56162
New Mexico Wind Energy Center (Taiban),-104.07666000000,34.71600000000,56097
Ainsworth Wind Project (NPPD),-99.92419400000,42.45859100000,56162
New Mexico Wind Energy Center (Taiban),-104.04549000000,34.61909500000,56097
Ainsworth Wind Project (NPPD),-99.92118800000,42.45799300000,56162
New Mexico Wind Energy Center (Taiban),-104.08089000000,34.53739500000,56097
Ainsworth Wind Project (NPPD),-99.91069000000,42.45309400000,56162
New Mexico Wind Energy Center (Taiban),-104.06969000000,34.71629300000,56097
Ainsworth Wind Project (NPPD),-99.91879300000,42.47519300000,56162
New Mexico Wind Energy Center (Taiban),-104.04879000000,34.67859300000,56097
Ainsworth Wind Project (NPPD),-99.92649100000,42.44449200000,56162
New Mexico Wind Energy Center (Taiban),-104.05269000000,34.69679300000,56097
Ainsworth Wind Project (NPPD),-99.94368700000,42.47049300000,56162
New Mexico Wind Energy Center (Taiban),-104.08819000000,34.71719400000,56097
New Mexico Wind Energy Center (Taiban),-104.08846000000,34.53741500000,56097
Ainsworth Wind Project (NPPD),-99.88398700000,42.46109400000,56162
New Mexico Wind Energy Center (Taiban),-104.04649000000,34.68299500000,56097
New Mexico Wind Energy Center (Taiban),-104.07319000000,34.71579400000,56097
New Mexico Wind Energy Center (Taiban),-104.03809000000,34.65939300000,56097
Alexander,-99.52744300000,38.45024100000,58666
New Mexico Wind Energy Center (Taiban),-104.04289000000,34.64819300000,56097
Alexander,-99.52280400000,38.45017600000,58666
New Mexico Wind Energy Center (Taiban),-104.08649000000,34.55129200000,56097
Alexander,-99.49941300000,38.43868300000,58666
New Mexico Wind Energy Center (Taiban),-104.06009000000,34.71279500000,56097
Alexander,-99.54619600000,38.45613100000,58666
New Mexico Wind Energy Center (Taiban),-104.04989000000,34.58579300000,56097
Ainsworth Wind Project (NPPD),-99.87738800000,42.46059400000,56162
New Mexico Wind Energy Center (Taiban),-104.06489000000,34.58319500000,56097
Ainsworth Wind Project (NPPD),-99.89539300000,42.45139300000,56162
New Mexico Wind Energy Center (Taiban),-104.03939000000,34.61109500000,56097
Ainsworth Wind Project (NPPD),-99.92179100000,42.47449100000,56162
New Mexico Wind Energy Center (Taiban),-104.04019000000,34.61249500000,56097
Ainsworth Wind Project (NPPD),-99.91049200000,42.47499500000,56162
New Mexico Wind Energy Center (Taiban),-104.05199000000,34.70099300000,56097
Ainsworth Wind Project (NPPD),-99.89798700000,42.45239300000,56162
New Mexico Wind Energy Center (Taiban),-104.04399000000,34.61589400000,56097
Ainsworth Wind Project (NPPD),-99.90708900000,42.47489200000,56162
New Mexico Wind Energy Center (Taiban),-104.06319000000,34.71789600000,56097
Ainsworth Wind Project (NPPD),-99.94849400000,42.47339200000,56162
New Mexico Wind Energy Center (Taiban),-104.09299000000,34.72149300000,56097
Ainsworth Wind Project (NPPD),-99.93428800000,42.44779200000,56162
New Mexico Wind Energy Center (Taiban),-104.06159000000,34.71719400000,56097
Ainsworth Wind Project (NPPD),-99.93189200000,42.44709400000,56162
New Mexico Wind Energy Center (Taiban),-104.03769000000,34.67189400000,56097
Ainsworth Wind Project (NPPD),-99.89269300000,42.46279100000,56162
New Mexico Wind Energy Center (Taiban),-104.08109000000,34.71489300000,56097
Ainsworth Wind Project (NPPD),-99.94659400000,42.47139400000,56162
New Mexico Wind Energy Center (Taiban),-104.05049000000,34.63319400000,56097
Ainsworth Wind Project (NPPD),-99.91589400000,42.45559300000,56162
New Mexico Wind Energy Center (Taiban),-104.04039000000,34.67409500000,56097
Ainsworth Wind Project (NPPD),-99.88999200000,42.46179200000,56162
Ainsworth Wind Project (NPPD),-99.93898800000,42.46799500000,56162
Ainsworth Wind Project (NPPD),-99.92809300000,42.46179200000,56162
Ainsworth Wind Project (NPPD),-99.92899300000,42.44549200000,56162
251 Wind,-118.35199000000,35.08929400000,52161
251 Wind,-118.36854000000,35.07548100000,52161
251 Wind,-118.36227000000,35.08103600000,52161
251 Wind,-118.35203000000,35.08895900000,52161
251 Wind,-118.35239000000,35.08649100000,52161
251 Wind,-118.36093000000,35.08190200000,52161
251 Wind,-118.35429000000,35.08559400000,52161
251 Wind,-118.35293000000,35.08633800000,52161
251 Wind,-118.36869000000,35.07529400000,52161
251 Wind,-118.36384000000,35.07998700000,52161
251 Wind,-118.35739000000,35.08639500000,52161
251 Wind,-118.35787000000,35.08449900000,52161
251 Wind,-118.36073000000,35.08377800000,52161
Musselshell I,-109.47439000000,46.28549200000,57963
251 Wind,-118.36464000000,35.07923100000,52161
Musselshell I,-109.47459000000,46.28329500000,57963
251 Wind,-118.36276000000,35.08616300000,52161
251 Wind,-118.36419000000,35.07936900000,52161
Musselshell I,-109.47018000000,46.28889500000,57963
251 Wind,-118.36586000000,35.07778900000,52161
251 Wind,-118.35257000000,35.08647500000,52161
251 Wind,-118.36819000000,35.07769400000,52161
251 Wind,-118.35406000000,35.08368700000,52161
251 Wind,-118.35129000000,35.09009600000,52161
251 Wind,-118.36047000000,35.08229800000,52161
251 Wind,-118.36869000000,35.07519500000,52161
251 Wind,-118.35741000000,35.08864600000,52161
251 Wind,-118.36065000000,35.08208100000,52161
251 Wind,-118.36809000000,35.07589300000,52161
251 Wind,-118.35222000000,35.08899300000,52161
251 Wind,-118.35194000000,35.08945500000,52161
251 Wind,-118.36575000000,35.07786900000,52161
Munnsville,-75.54110000000,42.92959200000,56594
251 Wind,-118.36332000000,35.07832300000,52161
Munnsville,-75.53559900000,42.92449200000,56594
251 Wind,-118.36836000000,35.07762900000,52161
Munnsville,-75.53979500000,42.95399100000,56594
251 Wind,-118.35448000000,35.08540700000,52161
Munnsville,-75.56980100000,42.90848900000,56594
251 Wind,-118.35247000000,35.08819600000,52161
Munnsville,-75.56890100000,42.89999000000,56594
251 Wind,-118.36645000000,35.07708700000,52161
Munnsville,-75.56539900000,42.90459100000,56594
251 Wind,-118.36452000000,35.07911700000,52161
Munnsville,-75.57009900000,42.91899100000,56594
251 Wind,-118.35424000000,35.08334000000,52161
Munnsville,-75.56340000000,42.93959000000,56594
251 Wind,-118.35489000000,35.08499500000,52161
Munnsville,-75.56689500000,42.94259300000,56594
251 Wind,-118.35220000000,35.08662000000,52161
Munnsville,-75.57569900000,42.89749100000,56594
251 Wind,-118.35349000000,35.08589600000,52161
Munnsville,-75.57039600000,42.89749100000,56594
251 Wind,-118.35357000000,35.08427000000,52161
Munnsville,-75.56259900000,42.95299100000,56594
251 Wind,-118.35479000000,35.08529700000,52161
Musselshell I,-109.46709000000,46.28059400000,57963
251 Wind,-118.36820000000,35.07569500000,52161
Musselshell I,-109.47179000000,46.28699100000,57963
251 Wind,-118.35504000000,35.08492300000,52161
Musselshell I,-109.46579000000,46.27699300000,57963
251 Wind,-118.35829000000,35.08459500000,52161
Musselshell I,-109.47539000000,46.28099400000,57963
251 Wind,-118.35201000000,35.08658200000,52161
251 Wind,-118.36301000000,35.08145900000,52161
251 Wind,-118.35501000000,35.08506400000,52161
251 Wind,-118.36174000000,35.08102000000,52161
251 Wind,-118.36669000000,35.07672500000,52161
Munnsville,-75.56669600000,42.91589000000,56594
251 Wind,-118.35195000000,35.08998100000,52161
251 Wind,-118.36983000000,35.07761800000,52161
Munnsville,-75.53699500000,42.95069100000,56594
251 Wind,-118.35758000000,35.08464400000,52161
Munnsville,-75.56209600000,42.94858900000,56594
251 Wind,-118.35379000000,35.08569300000,52161
Munnsville,-75.56259900000,42.91268900000,56594
251 Wind,-118.36446000000,35.07922700000,52161
Munnsville,-75.56629900000,42.94629300000,56594
251 Wind,-118.35212000000,35.08930200000,52161
Munnsville,-75.54259500000,42.95138900000,56594
251 Wind,-118.35209000000,35.08919500000,52161
Munnsville,-75.56369800000,42.91799200000,56594
251 Wind,-118.35719000000,35.08659400000,52161
Munnsville,-75.57389800000,42.91559200000,56594
251 Wind,-118.35279000000,35.08639500000,52161
Munnsville,-75.57469900000,42.90249300000,56594
251 Wind,-118.36919000000,35.07654600000,52161
Munnsville,-75.53579700000,42.92819200000,56594
251 Wind,-118.35249000000,35.08637200000,52161
Munnsville,-75.54100000000,42.94739200000,56594
251 Wind,-118.36139000000,35.08116900000,52161
Mower County Wind Energy Center,-92.57949100000,43.61959100000,56424
251 Wind,-118.35938000000,35.08404500000,52161
Mower County Wind Energy Center,-92.57649200000,43.59989200000,56424
251 Wind,-118.35069000000,35.09139600000,52161
Mower County Wind Energy Center,-92.65659300000,43.56339300000,56424
251 Wind,-118.36604000000,35.07756800000,52161
Mower County Wind Energy Center,-92.63299600000,43.59639400000,56424
251 Wind,-118.36668000000,35.07686200000,52161
Mower County Wind Energy Center,-92.64129600000,43.59269300000,56424
251 Wind,-118.36841000000,35.07554200000,52161
Mower County Wind Energy Center,-92.56146200000,43.64012500000,56424
251 Wind,-118.35379000000,35.08589600000,52161
Mower County Wind Energy Center,-92.56578800000,43.63996900000,56424
251 Wind,-118.36593000000,35.07761800000,52161
Mower County Wind Energy Center,-92.58618900000,43.61989200000,56424
251 Wind,-118.36513000000,35.07887600000,52161
251 Wind,-118.35410000000,35.08564800000,52161
Mower County Wind Energy Center,-92.66289500000,43.56269100000,56424
251 Wind,-118.35321000000,35.08618200000,52161
251 Wind,-118.35369000000,35.08609400000,52161
251 Wind,-118.36105000000,35.08356100000,52161
251 Wind,-118.35281000000,35.08767700000,52161
251 Wind,-118.36951000000,35.07797200000,52161
251 Wind,-118.35303000000,35.08619300000,52161
251 Wind,-118.35339000000,35.08609400000,52161
Mower County Wind Energy Center,-92.65428900000,43.56609300000,56424
251 Wind,-118.35918000000,35.08425100000,52161
Mower County Wind Energy Center,-92.57300600000,43.64030500000,56424
251 Wind,-118.35399000000,35.08589600000,52161
Mower County Wind Energy Center,-92.56489600000,43.62129200000,56424
251 Wind,-118.35139000000,35.08659400000,52161
Mower County Wind Energy Center,-92.55409200000,43.62409200000,56424
251 Wind,-118.35754000000,35.08832200000,52161
Mower County Wind Energy Center,-92.65148900000,43.57539400000,56424
251 Wind,-118.35217000000,35.08885600000,52161
Mower County Wind Energy Center,-92.58809700000,43.59679000000,56424
251 Wind,-118.35405000000,35.08356500000,52161
Mower County Wind Energy Center,-92.65389300000,43.57219300000,56424
251 Wind,-118.36177000000,35.08115400000,52161
Mower County Wind Energy Center,-92.59490200000,43.63038300000,56424
251 Wind,-118.36116000000,35.08137100000,52161
Mower County Wind Energy Center,-92.58409100000,43.59799200000,56424
251 Wind,-118.35204000000,35.08964500000,52161
Mower County Wind Energy Center,-92.59981500000,43.62922700000,56424
251 Wind,-118.35419000000,35.08549500000,52161
Mower County Wind Energy Center,-92.54589100000,43.62399300000,56424
251 Wind,-118.35489000000,35.08509400000,52161
Mower County Wind Energy Center,-92.62049100000,43.61039400000,56424
251 Wind,-118.35961000000,35.08356100000,52161
Mower County Wind Energy Center,-92.61579100000,43.61059200000,56424
251 Wind,-118.35234000000,35.08807800000,52161
Mower County Wind Energy Center,-92.59889200000,43.61409400000,56424
251 Wind,-118.35189000000,35.08959600000,52161
Mower County Wind Energy Center,-92.62559500000,43.61029100000,56424
251 Wind,-118.35952000000,35.08382000000,52161
Mower County Wind Energy Center,-92.59879300000,43.59499400000,56424
251 Wind,-118.36314000000,35.08132900000,52161
Mower County Wind Energy Center,-92.61079400000,43.61109200000,56424
251 Wind,-118.36097000000,35.08160000000,52161
Mower County Wind Energy Center,-92.58009300000,43.59869400000,56424
251 Wind,-118.36489000000,35.07889600000,52161
Mower County Wind Energy Center,-92.59309400000,43.61399100000,56424
251 Wind,-118.35421000000,35.08345800000,52161
Mower County Wind Energy Center,-92.53459200000,43.62729300000,56424
251 Wind,-118.36114000000,35.08166900000,52161
Mower County Wind Energy Center,-92.60479000000,43.59499400000,56424
251 Wind,-118.36098000000,35.08174900000,52161
Mower County Wind Energy Center,-92.59178900000,43.59529100000,56424
251 Wind,-118.35936000000,35.08419000000,52161
Mower County Wind Energy Center,-92.55586200000,43.64004900000,56424
251 Wind,-118.35119000000,35.09169400000,52161
Mower County Wind Energy Center,-92.58136000000,43.63891200000,56424
251 Wind,-118.35152000000,35.09068700000,52161
Mower County Wind Energy Center,-92.60599500000,43.60849000000,56424
251 Wind,-118.36047000000,35.08243200000,52161
Mower County Wind Energy Center,-92.64449300000,43.59069100000,56424
251 Wind,-118.36005000000,35.08296200000,52161
Mower County Wind Energy Center,-92.54189300000,43.62429000000,56424
251 Wind,-118.36859000000,35.07539400000,52161
Mower County Wind Energy Center,-92.57709500000,43.63984300000,56424
251 Wind,-118.36080000000,35.08182900000,52161
Mower County Wind Energy Center,-92.60519400000,43.62819300000,56424
251 Wind,-118.36917000000,35.07670600000,52161
Mower County Wind Energy Center,-92.57509600000,43.61999100000,56424
251 Wind,-118.36275000000,35.08656700000,52161
Mower County Wind Energy Center,-92.63659700000,43.59489100000,56424
251 Wind,-118.35249000000,35.08798600000,52161
Mower County Wind Energy Center,-92.55949400000,43.62409200000,56424
251 Wind,-118.36835000000,35.07749200000,52161
Mountaineer Wind Energy Center (Thomas),-79.54219800000,39.17829100000,55986
251 Wind,-118.36282000000,35.08707400000,52161
Mountaineer Wind Energy Center (Thomas),-79.55222300000,39.16490900000,55986
251 Wind,-118.35873000000,35.08446900000,52161
Mountaineer Wind Energy Center (Thomas),-79.55970000000,39.15719200000,55986
251 Wind,-118.35253000000,35.08785200000,52161
Mountaineer Wind Energy Center (Thomas),-79.50129700000,39.22189300000,55986
251 Wind,-118.36389000000,35.07979600000,52161
Mountaineer Wind Energy Center (Thomas),-79.51030000000,39.21239100000,55986
251 Wind,-118.35114000000,35.09051900000,52161
Mountaineer Wind Energy Center (Thomas),-79.54139700000,39.18019100000,55986
251 Wind,-118.35233000000,35.08869200000,52161
Mountaineer Wind Energy Center (Thomas),-79.51499900000,39.20759200000,55986
251 Wind,-118.36966000000,35.07780100000,52161
Mountaineer Wind Energy Center (Thomas),-79.52424600000,39.19895600000,55986
251 Wind,-118.36131000000,35.08144800000,52161
Mountaineer Wind Energy Center (Thomas),-79.56745900000,39.15482700000,55986
251 Wind,-118.35319000000,35.08609400000,52161
Mountaineer Wind Energy Center (Thomas),-79.54611200000,39.17118100000,55986
251 Wind,-118.36529000000,35.07849500000,52161
Mountaineer Wind Energy Center (Thomas),-79.53043400000,39.18818300000,55986
251 Wind,-118.35039000000,35.09159500000,52161
Mountaineer Wind Energy Center (Thomas),-79.53563700000,39.18399000000,55986
251 Wind,-118.35729000000,35.08472800000,52161
Mountaineer Wind Energy Center (Thomas),-79.53907000000,39.18111800000,55986
251 Wind,-118.36420000000,35.07764400000,52161
Mountaineer Wind Energy Center (Thomas),-79.50569900000,39.21699100000,55986
251 Wind,-118.35763000000,35.08798600000,52161
Mower County Wind Energy Center,-92.58593800000,43.63702800000,56424
251 Wind,-118.36159000000,35.08111600000,52161
Mower County Wind Energy Center,-92.59099600000,43.63309100000,56424
251 Wind,-118.36064000000,35.08220300000,52161
251 Wind,-118.35162000000,35.09046600000,52161
251 Wind,-118.35220000000,35.08837500000,52161
251 Wind,-118.36509000000,35.07869300000,52161
Adair,-94.61959100000,41.45199200000,56810
Adair,-94.70389600000,41.49969500000,56810
Adair,-94.65589100000,41.45729400000,56810
Adair,-94.71559100000,41.44179200000,56810
Adair,-94.60668900000,41.44129200000,56810
Adair,-94.68409000000,41.44359200000,56810
Adair,-94.63069200000,41.43919400000,56810
Adair,-94.61209100000,41.47859200000,56810
Adair,-94.61339600000,41.46709400000,56810
Adair,-94.67488900000,41.42349200000,56810
Adair,-94.70789300000,41.47039400000,56810
Adair,-94.68349500000,41.43380400000,56810
Adair,-94.61418900000,41.44139500000,56810
Adair,-94.66099500000,41.42109300000,56810
Adair,-94.63839000000,41.43969300000,56810
Adair,-94.72279400000,41.44339400000,56810
Adair,-94.63539100000,41.44979500000,56810
Adair,-94.70689400000,41.44079200000,56810
Adair,-94.69559500000,41.44519400000,56810
Adair,-94.66509200000,41.42369500000,56810
Adair,-94.68899500000,41.43589400000,56810
Adair,-94.69669300000,41.49909200000,56810
Adair,-94.66928900000,41.45229300000,56810
Adair,-94.67398800000,41.49489200000,56810
Adair,-94.70409400000,41.47109200000,56810
Adair,-94.68339500000,41.48499300000,56810
Adair,-94.72389200000,41.46319200000,56810
Adair,-94.65849300000,41.43319300000,56810
Adair,-94.65259600000,41.45589400000,56810
Adair,-94.68569200000,41.47109200000,56810
Adair,-94.64868900000,41.45539500000,56810
Adair,-94.65449500000,41.43299500000,56810
Adair,-94.67739100000,41.46309300000,56810
Adair,-94.66569500000,41.47099300000,56810
Adair,-94.68939200000,41.47019200000,56810
Adair,-94.62699100000,41.48119400000,56810
Adair,-94.69168900000,41.44509100000,56810
Adair,-94.67009000000,41.49519300000,56810
Adair,-94.72659300000,41.44289400000,56810
Adair,-94.61829400000,41.44159300000,56810
Adair,-94.66699200000,41.48249400000,56810
Adair,-94.71209000000,41.46839100000,56810
251 Wind,-118.35224000000,35.08853900000,52161
251 Wind,-118.35109000000,35.09089700000,52161
251 Wind,-118.36428000000,35.07927700000,52161
251 Wind,-118.35976000000,35.08329800000,52161
251 Wind,-118.36490000000,35.07906300000,52161
251 Wind,-118.36568000000,35.07802600000,52161
